  0.0999340007	  1.0022809194	683.5914136145	18182.0000000000	39216.0000000000	37037.0000000000	112.0000000000	 52.0000000000	 56.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.1267322761	 28.5754327830	841523.0275557947	-16.1103752282	-34.5579028822	6862.2359326611
  0.0996719452	  1.0131616274	684.5964868836	24691.0000000000	33898.0000000000	45455.0000000000	 82.0000000000	 60.0000000000	 46.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0887974216	 22.3294169198	1502181.5994430461	 -6.1719970861	-45.3786184403	-5578.1968669942
  0.0990125000	  0.9981609383	684.0231614792	40000.0000000000	27397.0000000000	181818.0000000000	 52.0000000000	 74.0000000000	 12.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0918176229	 18.1808235174	1011234.4524297204	 -1.8893972013	-69.5260019968	143.7896829133
  0.1037018148	  1.0090694422	691.3478114543	23529.0000000000	41667.0000000000	35714.0000000000	 86.0000000000	 50.0000000000	 58.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.1138821543	 22.3697766513	983978.4602490247	 -7.9530900597	-27.1402965173	-8367.0019630158
  0.1011392699	  1.0256674965	686.0940533841	12903.0000000000	41667.0000000000	37736.0000000000	156.0000000000	 50.0000000000	 54.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0708506124	 13.5765241647	1365906.1051501629	 28.1495393272	-20.5344616025	-8280.0855736765
  0.0977802822	  0.9786866011	682.9414479936	20408.0000000000	40816.0000000000	41667.0000000000	100.0000000000	 50.0000000000	 50.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0806300662	 16.2918256522	1573558.3668578635	  9.5031283439	 24.5895812943	-7215.8145405280
  0.0969009690	  1.0086593784	684.0388527568	33333.0000000000	25974.0000000000	48780.0000000000	 62.0000000000	 78.0000000000	 42.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0644283682	 11.6209450498	764572.3063781951	  2.5212205542	-61.7440871433	-3304.1713990097
  0.0990271185	  0.9944294187	678.6239359004	21277.0000000000	48780.0000000000	35714.0000000000	 96.0000000000	 42.0000000000	 58.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.1034882998	 28.4383107665	927420.0844470152	  9.7288890296	-20.8413664996	7896.4792996887
  0.0995866017	  0.9850573069	690.5517014254	18868.0000000000	24390.0000000000	68966.0000000000	108.0000000000	 84.0000000000	 30.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0967997340	 25.4933636160	1329779.3310812293	-12.8523416694	-110.1608893910	-1787.3955525447
  0.1058935764	  1.0043714095	687.1414268279	18868.0000000000	71429.0000000000	37736.0000000000	108.0000000000	 30.0000000000	 54.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0812525429	 17.2573838028	549401.1284349896	 11.6229273388	 -6.3132418836	-5412.2217255753
