  0.1014588859	7540.0000000000	133.9522546419
  0.1032701348	19357.0000000000	 52.1775068451
  0.1158180720	39752.0000000000	 25.4075266653
  0.1023089172	10048.0000000000	100.5175159236
  0.1052813553	11569.0000000000	 87.3022733166
  0.0944656489	3144.0000000000	321.2468193384
  0.1041308090	8134.0000000000	124.1701499877
  0.1041050903	3045.0000000000	331.6912972085
  0.1040843215	6072.0000000000	166.3372859025
  0.1060656836	5968.0000000000	169.2359249330
  0.1015543053	10487.0000000000	 96.3097167922
  0.1027984009	10506.0000000000	 96.1355415953
  0.1060171920	3839.0000000000	263.0893461839
  0.1043451013	9574.0000000000	105.4940463756
  0.1038031680	24874.0000000000	 40.6046474230
  0.1007012217	13833.0000000000	 73.0138075616
  0.1043956044	4550.0000000000	221.9780219780
  0.1027280291	22837.0000000000	 44.2264745807
  0.1013388260	9710.0000000000	104.0164778579
  0.1007966552	17699.0000000000	 57.0653709249
  0.1033043478	5750.0000000000	175.6521739130
  0.1043665180	31169.0000000000	 32.4039911450
  0.1003952569	10120.0000000000	 99.8023715415
  0.1011357942	11974.0000000000	 84.3494237515
  0.1062271062	3276.0000000000	308.3028083028
  0.1040052681	25816.0000000000	 39.1230244809
  0.1038223140	3872.0000000000	260.8471074380
  0.1046344959	4186.0000000000	241.2804586718
  0.1068308663	16484.0000000000	 61.2715360349
  0.1019605608	17546.0000000000	 57.5629773168
  0.1025756383	8891.0000000000	113.5980204701
  0.1043689320	3296.0000000000	306.4320388350
  0.1042538354	2868.0000000000	352.1617852162
  0.0966551326	8670.0000000000	116.4936562860
  0.1013733631	15655.0000000000	 64.5161290323
  0.0990029736	11434.0000000000	 88.3330418051
  0.0944060187	8241.0000000000	122.5579419973
  0.0926268989	2699.0000000000	374.2126713598
  0.0851137147	2902.0000000000	348.0358373535
  0.1005489408	25868.0000000000	 39.0443791557
  0.0879294043	3173.0000000000	318.3107469272
  0.0900000000	3300.0000000000	306.0606060606
  0.1030273438	8192.0000000000	123.2910156250
  0.0914678236	2766.0000000000	365.1482284888
  0.1039260970	3897.0000000000	259.1737233770
  0.0920906053	2693.0000000000	375.0464166357
  0.1081304168	2423.0000000000	416.8386297978
  0.1027474346	15105.0000000000	 66.8652763985
  0.1038802322	3273.0000000000	308.5853956615
  0.1018434453	25333.0000000000	 39.8689456440
  0.1040942449	5178.0000000000	195.0560061800
  0.1093274287	25291.0000000000	 39.9351547981
  0.1015657558	16797.0000000000	 60.1297850807
  0.1078615420	30363.0000000000	 33.2641702072
  0.0921739130	2875.0000000000	351.3043478261
  0.0956390328	4632.0000000000	218.0483592401
  0.1055983909	2983.0000000000	338.5853167952
  0.0999670619	6072.0000000000	166.3372859025
  0.1013032278	26396.0000000000	 38.2633732384
  0.1090750436	2292.0000000000	440.6631762653
  0.0890669180	2122.0000000000	475.9660697455
  0.1091338181	31356.0000000000	 32.2107411660
  0.1041960773	33293.0000000000	 30.3367074160
  0.1029527870	12666.0000000000	 79.7410390021
  0.1032598087	10246.0000000000	 98.5750536795
  0.1028623499	18656.0000000000	 54.1380789022
  0.1039093809	24454.0000000000	 41.3020364767
  0.0937781785	6654.0000000000	151.7883979561
  0.1071897879	31962.0000000000	 31.6000250297
  0.1051587302	3024.0000000000	333.9947089947
  0.1051146384	2835.0000000000	356.2610229277
  0.1052492900	34157.0000000000	 29.5693415698
  0.1014769231	16250.0000000000	 62.1538461538
  0.1027568922	5187.0000000000	194.7175631386
  0.0939153439	4536.0000000000	222.6631393298
  0.1040156163	3586.0000000000	281.6508644730
  0.1020085871	20263.0000000000	 49.8445442432
  0.1020541550	10710.0000000000	 94.3043884220
  0.1063122924	2107.0000000000	479.3545325107
  0.1543186363	42004.0000000000	 24.0453290163
  0.1109595271	2199.0000000000	459.2996816735
  0.1128480703	2047.0000000000	493.4049829018
  0.1011188292	18859.0000000000	 53.5553316719
  0.1024469199	10503.0000000000	 96.1630010473
