 -1.5678206377	 44.0000000000	9302.0000000000
 -1.5634867808	 24.0000000000	17391.0000000000
 -1.5585397529	 20.0000000000	25000.0000000000
 -1.5586814284	 16.0000000000	30769.0000000000
 -1.5676746594	 24.0000000000	19048.0000000000
 -1.5631138415	 36.0000000000	11429.0000000000
 -1.5689939407	 44.0000000000	9302.0000000000
 -1.5635075574	 40.0000000000	10811.0000000000
 -1.5593493110	 40.0000000000	10526.0000000000
 -1.5659448566	 32.0000000000	12903.0000000000
 -1.5602845597	 40.0000000000	11111.0000000000
 -1.5585123483	 40.0000000000	10256.0000000000
 -1.5607664196	 40.0000000000	10256.0000000000
 -1.5664563450	 36.0000000000	11765.0000000000
 -1.5693251133	 20.0000000000	22222.0000000000
 -1.5683711730	 32.0000000000	12903.0000000000
 -1.5726614158	 36.0000000000	12121.0000000000
 -1.5623039820	 40.0000000000	10811.0000000000
 -1.5674766035	 36.0000000000	12500.0000000000
 -1.5628045168	 24.0000000000	19048.0000000000
 -1.5638769540	 32.0000000000	13333.0000000000
 -1.5609882041	 20.0000000000	21053.0000000000
 -1.5676575661	 36.0000000000	11765.0000000000
 -1.5643815055	 16.0000000000	28571.0000000000
 -1.5529367812	 36.0000000000	11765.0000000000
 -1.5631783870	 40.0000000000	10811.0000000000
 -1.5746841921	 40.0000000000	10256.0000000000
 -1.5618066522	 36.0000000000	11429.0000000000
 -1.5700015249	 44.0000000000	9756.0000000000
 -1.5634444794	 24.0000000000	18182.0000000000
 -1.5651665340	 32.0000000000	13793.0000000000
 -1.5628767075	 32.0000000000	14286.0000000000
 -1.5668109252	 44.0000000000	10000.0000000000
 -1.5758793148	 32.0000000000	13793.0000000000
 -1.5624142364	 36.0000000000	12121.0000000000
 -1.5590044814	 32.0000000000	13333.0000000000
 -1.5637656555	 20.0000000000	21053.0000000000
 -1.5665646787	 24.0000000000	19048.0000000000
 -1.5614105740	 32.0000000000	13793.0000000000
 -1.5592262318	 44.0000000000	9524.0000000000
 -1.5656405275	 48.0000000000	8696.0000000000
 -1.5635183622	 36.0000000000	11765.0000000000
 -1.5642381847	 28.0000000000	15385.0000000000
 -1.5594467945	 20.0000000000	23529.0000000000
 -1.5589530220	 28.0000000000	16667.0000000000
 -1.5646824322	 36.0000000000	12500.0000000000
 -1.5778152160	 24.0000000000	20000.0000000000
 -1.5616254102	 32.0000000000	13793.0000000000
 -1.5679034763	 32.0000000000	14286.0000000000
 -1.5627172267	 36.0000000000	12121.0000000000
 -1.5636437906	 36.0000000000	12500.0000000000
 -1.5639364822	 24.0000000000	19048.0000000000
 -1.5641094565	 36.0000000000	12500.0000000000
 -1.5624869954	 32.0000000000	14286.0000000000
 -1.5640012131	 32.0000000000	12903.0000000000
 -1.5655988820	 36.0000000000	11429.0000000000
 -1.5559666275	 32.0000000000	14286.0000000000
 -1.5630091814	 28.0000000000	15385.0000000000
 -1.5591810899	 32.0000000000	13333.0000000000
 -1.5635069198	 44.0000000000	9756.0000000000
 -1.5592894632	 36.0000000000	11765.0000000000
 -1.5529079180	 32.0000000000	12903.0000000000
 -1.5682722161	 32.0000000000	13333.0000000000
 -1.5656989480	 32.0000000000	12903.0000000000
 -1.5660568755	 36.0000000000	12500.0000000000
 -1.5601549270	 36.0000000000	12500.0000000000
 -1.5699634381	 40.0000000000	11111.0000000000
 -1.5704214705	 24.0000000000	19048.0000000000
 -1.5652871913	 36.0000000000	11765.0000000000
 -1.5684611489	 32.0000000000	12903.0000000000
 -1.5579590452	 44.0000000000	9302.0000000000
 -1.5591009655	 20.0000000000	23529.0000000000
 -1.5648230134	 20.0000000000	21053.0000000000
 -1.5595843751	 32.0000000000	13333.0000000000
 -1.5717475378	 32.0000000000	13333.0000000000
 -1.5676820299	 28.0000000000	15385.0000000000
 -1.5751602840	 44.0000000000	9756.0000000000
 -1.5607511125	 40.0000000000	10256.0000000000
 -1.5693573567	 44.0000000000	9756.0000000000
 -1.5624298986	 16.0000000000	26667.0000000000
 -1.5532650504	 36.0000000000	12500.0000000000
 -1.5696100834	 32.0000000000	13333.0000000000
 -1.5616000977	 24.0000000000	20000.0000000000
 -1.5646365355	 20.0000000000	21053.0000000000
 -1.5664391754	 44.0000000000	9756.0000000000
 -1.5677595046	 36.0000000000	11429.0000000000
 -1.5624079365	 32.0000000000	12903.0000000000
 -1.5628704692	 44.0000000000	10000.0000000000
 -1.5689922634	 40.0000000000	10526.0000000000
 -1.5595455281	 28.0000000000	14815.0000000000
 -1.5679694908	 40.0000000000	10526.0000000000
 -1.5644040145	 36.0000000000	11765.0000000000
 -1.5650200479	 24.0000000000	20000.0000000000
 -1.5607516510	 28.0000000000	16667.0000000000
 -1.5701892791	 32.0000000000	13333.0000000000
 -1.5694640770	 44.0000000000	9302.0000000000
 -1.5666757968	 40.0000000000	11111.0000000000
 -1.5553979823	 44.0000000000	9524.0000000000
 -1.5719814060	 40.0000000000	10526.0000000000
 -1.5581148197	 44.0000000000	10000.0000000000
 -1.5718215884	 32.0000000000	13793.0000000000
 -1.5661169993	 36.0000000000	12121.0000000000
 -1.5616292875	 36.0000000000	12500.0000000000
 -1.5726069451	 24.0000000000	18182.0000000000
 -1.5663441604	 36.0000000000	12121.0000000000
 -1.5624586824	 40.0000000000	11111.0000000000
 -1.5640404660	 40.0000000000	10811.0000000000
 -1.5587445299	 36.0000000000	11429.0000000000
 -1.5616291564	 20.0000000000	21053.0000000000
 -1.5722769092	 32.0000000000	14286.0000000000
 -1.5707826676	 36.0000000000	11429.0000000000
 -1.5604118966	 36.0000000000	11765.0000000000
 -1.5636093658	 16.0000000000	30769.0000000000
 -1.5671989115	 32.0000000000	13793.0000000000
 -1.5735840933	 36.0000000000	12121.0000000000
 -1.5637306784	 32.0000000000	13793.0000000000
 -1.5632218768	 40.0000000000	11111.0000000000
 -1.5602267778	 28.0000000000	16667.0000000000
 -1.5619127756	 20.0000000000	25000.0000000000
 -1.5731142138	 36.0000000000	12500.0000000000
 -1.5716219483	 44.0000000000	9756.0000000000
 -1.5637895164	 40.0000000000	11111.0000000000
 -1.5753452225	 28.0000000000	15385.0000000000
 -1.5639980463	 24.0000000000	17391.0000000000
 -1.5660839207	 24.0000000000	19048.0000000000
 -1.5676554208	 32.0000000000	13333.0000000000
 -1.5690747441	 40.0000000000	11111.0000000000
 -1.5752363820	 36.0000000000	12121.0000000000
 -1.5717678562	 40.0000000000	10811.0000000000
 -1.5662716371	 24.0000000000	18182.0000000000
 -1.5585083176	 24.0000000000	19048.0000000000
 -1.5622448488	 16.0000000000	28571.0000000000
 -1.5690390498	 44.0000000000	10000.0000000000
 -1.5705356466	 40.0000000000	10256.0000000000
 -1.5596793031	 44.0000000000	9756.0000000000
 -1.5677816232	 24.0000000000	17391.0000000000
 -1.5558818794	 12.0000000000	44444.0000000000
 -1.5561120685	 40.0000000000	10526.0000000000
 -1.5618567320	 36.0000000000	12500.0000000000
 -1.5648866834	 24.0000000000	18182.0000000000
