  0.1026000000	  0.9955168117	686.7131695664
  0.1038000000	  1.0368354658	689.4887038795
  0.1000000000	  1.0050704379	689.5975721029
  0.1013000000	  1.0187150272	685.0158782417
  0.0963000000	  1.0009784268	688.6352106496
  0.0969000000	  0.9542840432	674.4601959149
  0.0991000000	  0.9741821135	673.4256628290
  0.1005000000	  0.9877840101	683.5717134155
  0.0999000000	  0.9837445271	683.5954554504
  0.1016000000	  1.0500877171	686.7789128446
  0.1005000000	  0.9881524199	692.4298417851
  0.1020000000	  1.0212313479	683.8498151703
  0.0986000000	  1.0476219666	689.9060756008
  0.0957000000	  1.0017164247	685.2157460748
  0.0992000000	  0.9952265298	685.9021805080
  0.0968000000	  0.9723769083	686.7768308758
  0.0987000000	  0.9966490889	680.5876478301
  0.1021000000	  1.0573073348	689.3677185288
  0.1000000000	  0.9644250422	682.1589913121
  0.1040000000	  1.0333839411	698.9255644019
  0.0983000000	  1.0189185240	682.3813147357
  0.1029000000	  0.9793061643	686.2522490879
  0.0982000000	  1.0257465098	689.6624725248
  0.0975000000	  0.9806361190	685.1656514237
  0.1009000000	  1.0225994322	704.0315076812
  0.1002000000	  0.9629494589	688.1115688614
  0.0960000000	  0.9806242810	682.1790611963
  0.0981000000	  1.0107206848	682.9826064300
  0.0983000000	  0.9931463872	677.6765906383
  0.1006000000	  1.0141856132	698.0275771133
  0.1025000000	  1.0202706929	700.2230977368
  0.0969000000	  0.9625044871	679.0026731828
  0.1005000000	  0.9903687936	686.3321676181
  0.1034000000	  1.0093325926	702.7846907588
  0.0981000000	  0.9841260497	685.1129199175
  0.1023000000	  1.0241582884	695.5157754666
  0.0971000000	  0.9712800611	687.7357142268
  0.1013000000	  1.0397293692	686.4639168000
  0.1008000000	  1.0234519775	693.8367164434
  0.1005000000	  1.0277062919	692.9138400265
  0.0974000000	  0.9323354259	676.8087305511
  0.0967000000	  0.9352709844	682.8643677957
  0.0981000000	  0.9807486710	683.0130812392
  0.1011000000	  1.0310577958	692.9746791643
  0.1010000000	  1.0311785806	692.4016415242
  0.1010000000	  1.0192029678	684.5502136406
  0.1032000000	  1.0438581740	703.4321262056
  0.1026000000	  1.0564290431	704.4185362345
  0.1083000000	  1.0434137912	692.6087938241
  0.0997000000	  1.0064544228	679.4972982136
  0.0962000000	  0.9773667668	690.6922697138
  0.1007000000	  0.9565681039	678.3413126392
  0.0993000000	  0.9852295312	688.1503647333
  0.0996000000	  1.0000375187	683.5178802594
  0.1034000000	  1.0261040214	694.3703602580
  0.0996000000	  1.0211707290	690.2439445883
  0.0986000000	  0.9553989366	681.7057932772
  0.1016000000	  1.0345900512	695.3931445617
  0.0966000000	  0.9831565007	688.1791560361
  0.1014000000	  0.9675945338	683.5076970096
  0.1005000000	  1.0215863557	686.4797777469
  0.1013000000	  0.9959435201	686.0438661595
  0.1003000000	  1.0066594158	684.9576200838
  0.0972000000	  0.9404300079	678.7253506324
  0.1050000000	  1.0544864879	678.8290439050
  0.1026000000	  1.0090923604	689.1057854042
  0.0992000000	  0.9711861036	681.3707310835
  0.0970000000	  0.9867634577	688.5363288013
  0.0976000000	  0.9338587433	684.0656206528
  0.1022000000	  1.0402791834	690.0503678614
  0.1013000000	  0.9438455576	682.2175622978
  0.0993000000	  1.0072193749	697.8323538926
  0.1009000000	  1.0293192605	698.7245705377
  0.1007000000	  0.9938205625	689.2063050385
  0.1001000000	  0.9741199870	689.4854540872
  0.0982000000	  1.0356510174	686.8628271429
  0.1010000000	  1.0071972403	693.7220035177
  0.1001000000	  0.9926352097	682.0799148352
  0.1047000000	  0.9926047811	698.5733129175
  0.1037000000	  1.0212640655	688.0119295927
  0.0984000000	  1.0146171698	684.6998381630
  0.1031000000	  1.0440812571	689.3310586002
  0.1022000000	  0.9830988645	692.0328208409
  0.1000000000	  0.9628374628	672.3222829334
  0.1048000000	  1.0578761761	703.1234368836
  0.0994000000	  0.9993753826	688.0557323533
  0.1020000000	  1.0136590919	683.8611194948
  0.1036000000	  1.0066205205	693.9447958659
  0.1015000000	  1.0222709497	690.6008988782
  0.0997000000	  0.9873063559	690.4922223353
  0.1014000000	  0.9850556079	681.4565867933
  0.0973000000	  0.9562515598	675.3296774623
  0.1040000000	  1.0393385457	688.4632376935
  0.1013000000	  1.0278882561	682.4003291339
  0.1010000000	  1.0407962604	690.6726647374
  0.0983000000	  1.0152044197	693.0803957612
  0.0968000000	  1.0172638464	677.6510494588
  0.1010000000	  1.0306553349	685.3076594878
  0.1009000000	  1.0386245326	696.5679503077
  0.1054000000	  1.0231887218	690.3509963115
  0.1018000000	  1.0356988943	684.4284174783
  0.1028000000	  0.9998839350	699.5975489266
  0.1036000000	  1.0414038881	696.7773090687
  0.1003000000	  1.0248707899	688.9040905864
  0.0987000000	  0.9926231244	682.5560388484
  0.1002000000	  1.0031933876	692.7605774241
  0.1006000000	  0.9736169749	689.9663352820
  0.1014000000	  1.0191577160	688.0743581578
  0.0999000000	  1.0005170167	690.9081429167
  0.0976000000	  0.9706877118	674.6646048152
  0.1035000000	  1.0506905054	694.8485940145
  0.0995000000	  0.9771389077	678.0600186124
  0.0998000000	  1.0007117407	678.9894733056
  0.1001000000	  1.0258347301	692.7611450893
  0.1024000000	  1.0330407246	684.2941394620
  0.0950000000	  0.9754367047	681.3027437344
  0.1001000000	  1.0149912338	689.4432204172
  0.0987000000	  1.0295977276	694.2112298617
  0.1020000000	  1.0746163241	680.6986727606
  0.1004000000	  1.0350234557	685.1210818587
  0.0986000000	  0.9847379615	677.7041144042
  0.1021000000	  1.0578203109	692.2760821605
  0.1037000000	  0.9982133063	700.2941794659
  0.1005000000	  1.0589039041	686.2001786900
  0.0961000000	  0.9948821180	674.6559255155
  0.1022000000	  0.9917923409	683.0120872932
  0.1038000000	  1.0225127921	692.2246271459
  0.1025000000	  1.0136583339	688.4124687449
  0.1012000000	  1.0163673700	680.5219970982
  0.0995000000	  0.9439093414	700.0531886099
  0.0986000000	  0.9766909169	684.2749054569
  0.0969000000	  0.9895367444	676.1325934676
  0.1007000000	  0.9930206436	687.8459964207
  0.0960000000	  0.9868462614	680.6285335322
  0.0993000000	  1.0208048216	685.9614852417
  0.1003000000	  1.0140164305	682.0780977373
  0.1053000000	  1.0368446975	681.8180425702
  0.1008000000	  0.9746122703	692.1146883986
  0.1038000000	  1.0333167429	683.4124969135
  0.1001000000	  0.9971712672	694.8258693919
  0.1019000000	  1.0208491267	687.4008347228
  0.1010000000	  1.0322436784	681.1627946864
  0.0988000000	  0.9749950573	682.4284908379
  0.1036000000	  1.0116089952	691.3045113995
  0.1001000000	  0.9880767857	691.2145318869
  0.1000000000	  1.0340759321	683.4001851370
  0.1018000000	  0.9850747259	691.3672830516
  0.0993000000	  1.0029812708	685.8995880058
  0.1022000000	  1.0154225115	684.1980218312
  0.1021000000	  1.0391162439	697.8873199120
  0.1019000000	  1.0246348481	695.5921628546
  0.0993000000	  1.0055709315	686.1002251928
  0.1050000000	  1.0627955014	693.3470961595
  0.0972000000	  0.9833461000	673.7518800327
  0.1009000000	  1.0154858745	700.3899403512
  0.1001000000	  1.0311553676	684.3677514902
  0.1036000000	  1.0091350278	689.8994846625
  0.0997000000	  1.0341944580	700.1098070679
  0.1026000000	  1.0277557690	685.5118781604
  0.0990000000	  0.9896468933	682.4308731539
  0.1049000000	  1.0325567742	688.9371633783
  0.0984000000	  0.9357728812	692.5688364371
  0.0988000000	  0.9824405351	679.9936308167
  0.1009000000	  0.9928663698	686.6466375685
  0.0987000000	  0.9924496143	686.0083906633
  0.1008000000	  0.9602932349	679.6200905418
  0.1007000000	  1.0136498891	690.5109175017
  0.1008000000	  0.9654694223	682.7844128200
  0.1051000000	  1.0357296424	697.6857058924
  0.0984000000	  0.9799007720	687.6011463576
  0.0966000000	  0.9669393014	681.7591172041
  0.0984000000	  0.9707018699	685.8478488353
  0.0981000000	  0.9784458171	688.6133452542
  0.1021000000	  0.9940185974	699.7309284926
  0.0986000000	  0.9954890644	673.5767126624
  0.0979000000	  0.9758344282	677.6501477681
  0.1026000000	  1.0388747523	686.3040066510
  0.0980000000	  1.0269350524	682.0719858845
  0.1019000000	  1.0512561242	685.7836310976
  0.1016000000	  0.9924165082	689.1769652550
  0.1031000000	  1.0216836513	691.1945159592
  0.1052000000	  1.0251690575	693.5472767030
