  0.1065640546	  0.9995811516	687.6229368952	38462.0000000000	68966.0000000000	44444.0000000000	 54.0000000000	 30.0000000000	 48.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.1031198080	 26.4583101804	1743921.9688101148	 91.7174804237	-199.1565559520	234838.8897943560
  0.0995152039	  1.0109504255	684.7148015061	27778.0000000000	54054.0000000000	58824.0000000000	 78.0000000000	 42.0000000000	 36.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0888027544	 14.3213930164	614202.0554730484	275.3359972266	350.2188435910	-49504.2904446056
  0.1001759486	  1.0102136150	688.3359488674	39216.0000000000	50000.0000000000	80000.0000000000	 54.0000000000	 42.0000000000	 30.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0898014600	 15.4525924754	1066100.0930802086	 81.0920643904	452.3367717062	22540.6303748823
  0.1024659494	  0.9829226124	685.4860431360	68966.0000000000	40000.0000000000	57143.0000000000	 30.0000000000	 54.0000000000	 36.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0862882821	 19.3278363795	1160999.0057551078	 10.9242558200	1114.2053027905	80581.9965034782
  0.1007625272	  1.0332772237	676.3540115658	26316.0000000000	40000.0000000000	55556.0000000000	 78.0000000000	 54.0000000000	 42.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.1004726968	 23.3509914687	1156886.8841390659	-356.0331613511	-1255.1221656507	-90301.3209594987
  0.1051569087	  0.9943706902	692.3794004212	39216.0000000000	43478.0000000000	51282.0000000000	 54.0000000000	 48.0000000000	 42.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.1010510853	 16.6617025291	1199637.5286130249	-85.1060401571	-770.2983803312	-115747.0423172061
  0.1018060181	  1.0095888621	689.0557632954	33333.0000000000	66667.0000000000	44444.0000000000	 66.0000000000	 36.0000000000	 48.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0667289968	 12.8190283225	893987.9444233713	-128.2347524503	-161.0293495841	-161033.1243450297
  0.1025063466	  1.0028356926	684.6713654642	58824.0000000000	111111.0000000000	66667.0000000000	 36.0000000000	 24.0000000000	 36.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.1121053528	 20.0594806836	666731.0993060890	-22.9775187381	-35.0489957297	35464.2144687457
  0.1035306667	  1.0271942556	689.5639383123	62500.0000000000	48780.0000000000	54054.0000000000	 36.0000000000	 42.0000000000	 42.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0942291985	 19.6788599942	1004317.6043631397	-16.3209721092	582.7797098020	-89125.6379064880
  0.0966484768	  0.9911929902	687.2627213763	39216.0000000000	38462.0000000000	46512.0000000000	 54.0000000000	 54.0000000000	 48.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0685645710	 17.4290271584	1483223.8841730901	 72.2645391630	1242.5669675255	181092.1524098966
  0.0983988515	  1.0078427216	687.7808767798	27397.0000000000	50000.0000000000	60606.0000000000	 78.0000000000	 42.0000000000	 36.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0888493023	 21.8522219555	1224062.1188518847	-279.5264022774	540.1169291699	-63670.5663703293
  0.1037442908	  0.9828784156	681.8628340712	64516.0000000000	111111.0000000000	83333.0000000000	 36.0000000000	 24.0000000000	 30.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0341006400	 11.8387114052	1271745.6650134961	 -8.9840014204	-25.5304315717	21423.3576175621
  0.1026917172	  0.9957293751	677.1730489256	71429.0000000000	58824.0000000000	39216.0000000000	 30.0000000000	 36.0000000000	 54.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.1029175006	 24.6667443385	878553.1923258471	-11.1906275032	335.7096924862	248747.5533029769
  0.0974035541	  0.9982365760	678.3129275843	29412.0000000000	83333.0000000000	54054.0000000000	 72.0000000000	 30.0000000000	 42.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0650596682	  6.3637922112	1054697.3554839808	-193.6754737319	 51.1630397613	92025.2250410898
  0.0959666794	  0.9675004942	683.4514440241	23529.0000000000	68966.0000000000	57143.0000000000	 90.0000000000	 30.0000000000	 36.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.1027623179	 27.0291581121	880726.8500499107	524.2396367764	197.3392700065	68588.0281703092
  0.0983297333	  1.0145622541	687.9989297637	44444.0000000000	48780.0000000000	47619.0000000000	 48.0000000000	 42.0000000000	 48.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.1236785186	 21.1819202897	1098946.3663722444	-62.9953762592	578.3142193014	142898.3587979306
  0.1041189378	  0.9916251924	694.1274809278	34483.0000000000	166667.0000000000	100000.0000000000	 60.0000000000	 18.0000000000	 24.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.1105093818	 17.8805677931	892513.6076843666	145.4457624479	  7.8772187080	9194.2269769379
  0.1001461988	  1.0158822499	695.4858220632	39216.0000000000	39216.0000000000	76923.0000000000	 54.0000000000	 54.0000000000	 30.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.1377776365	 36.5426050610	1288363.6201886185	101.2727121016	1644.5321619844	28196.8704483459
  0.0972533333	  0.9921496303	686.5140309533	31250.0000000000	62500.0000000000	50000.0000000000	 66.0000000000	 36.0000000000	 42.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0773115260	 15.3779908587	748611.5830260196	166.7628241937	-208.2856161266	-100595.5286247980
  0.0960135308	  0.9635636212	691.4652642883	33898.0000000000	57143.0000000000	58824.0000000000	 60.0000000000	 36.0000000000	 36.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0682014301	 20.3666213541	1639723.7680088491	119.4747117061	315.6541610306	-83304.3378841481
  0.0982933333	  1.0088484356	691.4233929153	31250.0000000000	90909.0000000000	60606.0000000000	 66.0000000000	 24.0000000000	 36.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0903072926	 18.7930085403	795096.8146920571	182.1440397168	-66.3148069908	50542.8357690037
  0.1028291667	  1.0138946232	689.1774886466	80000.0000000000	62500.0000000000	64516.0000000000	 30.0000000000	 36.0000000000	 36.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0958315619	 20.0248993449	2235169.3601888586	  6.6017343877	-251.7943004406	-75416.4121059855
  0.1041093756	  0.9976540664	686.5446368520	36364.0000000000	39216.0000000000	60606.0000000000	 60.0000000000	 54.0000000000	 36.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0976192403	  8.7828844327	753030.7660886485	-108.3189517394	-826.7609698095	-53743.6711665949
  0.0964285095	  1.0074624672	689.7727503145	38462.0000000000	45455.0000000000	50000.0000000000	 54.0000000000	 48.0000000000	 42.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.1381739419	 12.9740857191	599554.9352261608	-108.7314402229	604.0931108628	-90519.3734129248
  0.1011938512	  0.9942527779	680.9578874684	31746.0000000000	46512.0000000000	64516.0000000000	 66.0000000000	 48.0000000000	 36.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.1210767695	 19.7614917015	1182763.0929477874	-197.3036727029	642.6588089677	55053.8812012897
  0.0975558801	  0.9772491732	684.0937911072	86957.0000000000	133333.0000000000	66667.0000000000	 24.0000000000	 18.0000000000	 36.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0940110141	 24.5828318551	1124216.8008322190	  5.4770216170	 17.4672335108	46974.3134120138
  0.1011991012	  0.9874891642	691.6731252699	31746.0000000000	48780.0000000000	64516.0000000000	 66.0000000000	 42.0000000000	 36.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0881973640	 22.4402965859	898120.1225125476	168.7412476867	-595.9371156817	44841.0848122903
