  0.1010000000	  1.0567519959	692.4180434605
  0.0985000000	  0.9592333714	675.8038407480
  0.0952000000	  0.9402140937	673.8979299811
  0.1010000000	  1.0558636768	696.5841410551
  0.0982000000	  0.9859221489	678.7934774084
  0.0999000000	  1.0117256614	687.7118941917
  0.1021000000	  1.0616678913	690.1538560834
  0.1028000000	  1.0678542516	696.6160246683
  0.0992000000	  0.9930267906	685.7114922332
  0.1017000000	  1.0373224304	701.8871722030
  0.0973000000	  1.0145998291	679.2519654376
  0.0952000000	  0.9707934796	680.8109942756
  0.1019000000	  1.0242847805	688.7899132100
  0.0991000000	  1.0277994425	695.2454450771
  0.0962000000	  0.9803115545	681.1668218711
  0.0974000000	  0.9242556732	674.3091992428
  0.0999000000	  0.9919180197	684.9733432180
  0.0959000000	  0.9813213960	677.3677655931
  0.1022000000	  1.0302818258	688.1454004755
  0.1025000000	  1.0309659786	692.1219772220
  0.0966000000	  0.9757816305	678.9169900359
  0.0988000000	  1.0232051934	689.0419820412
  0.1068000000	  1.1154635791	702.2043314643
  0.0979000000	  1.0329356710	677.1187848575
  0.1034000000	  1.0041538328	691.0266632146
  0.1003000000	  0.9970908431	683.3647109063
  0.0993000000	  0.9716214912	683.7267753156
  0.1025000000	  0.9637438161	692.7969325538
  0.1046000000	  1.0396313017	693.8368958052
  0.1003000000	  1.0318124009	690.5020824612
  0.1021000000	  1.0392722964	687.6390454827
  0.1007000000	  1.0218420146	684.0483781294
  0.1048000000	  1.0299677206	692.8013931010
  0.0972000000	  1.0200737593	688.2134877338
  0.0999000000	  0.9550084769	677.6453942410
  0.1014000000	  1.0319486690	695.9092243715
  0.0976000000	  0.9868382300	686.6633893809
  0.0997000000	  1.0001740699	684.0605006245
  0.1020000000	  1.0401255308	685.9807292167
  0.1007000000	  1.0635253225	690.3837426315
  0.1014000000	  0.9980068843	690.7116972704
  0.0976000000	  1.0374738466	681.8832151515
  0.1022000000	  0.9912551850	687.5269431578
  0.0997000000	  0.9880073106	687.0328841146
  0.1020000000	  1.0178330747	688.7489663456
  0.1016000000	  0.9874575903	682.9059276602
  0.0992000000	  1.0242218893	683.1163807613
  0.0991000000	  0.9812057222	677.0886395467
  0.1016000000	  0.9731802442	697.1557993371
  0.0997000000	  1.0120630310	684.7437608322
  0.1001000000	  1.0030802944	690.7147318251
  0.0993000000	  0.9889536432	692.7263387141
  0.1005000000	  1.0352291977	695.2538131846
  0.1019000000	  1.0257670789	684.9954011079
  0.1004000000	  1.0250510246	692.4549779259
  0.1020000000	  1.0033584286	689.8749779838
  0.0995000000	  1.0021619024	687.7135484881
  0.1018000000	  0.9962891226	685.6005292889
  0.0986000000	  1.0219703033	682.3987609988
  0.1001000000	  1.0296986124	686.7147356340
  0.0983000000	  0.9853179064	683.0868228183
  0.1036000000	  0.9838427778	683.2115179991
  0.0992000000	  0.9760201812	694.9377309531
  0.0998000000	  1.0242050749	681.0444260933
  0.1000000000	  0.9838515122	684.6387053498
  0.1018000000	  1.0427273282	682.3743450281
  0.1015000000	  1.0254640232	689.0299228570
  0.1013000000	  1.0128052752	689.8549163323
  0.0959000000	  0.9525671764	681.1768755538
  0.1027000000	  0.9951127538	691.8348237358
  0.0982000000	  0.9808719196	683.7336739306
  0.1014000000	  1.0345408569	690.3058271727
  0.1012000000	  0.9994803146	677.4953906063
  0.0985000000	  0.9830529205	673.6031965687
  0.0957000000	  0.9448740640	686.7326480811
  0.1007000000	  0.9725310740	677.5847397727
  0.1012000000	  1.0207517478	688.0282281553
  0.1007000000	  1.0097070072	692.9588686554
  0.0973000000	  0.9689646277	683.6697544904
  0.1022000000	  1.0530568824	693.6330638863
  0.1021000000	  0.9865412585	688.3455602455
  0.1019000000	  1.0357868044	697.0052147041
  0.0990000000	  1.0063766900	696.5677081518
  0.1013000000	  1.0211818976	691.9293918551
